"recordID","TITLE","JOURNAL","YEAR","KEYWORDS"
9863,"Fertilization effects on species density and primary productivity in herbaceous plant communities",NA,2000,"ARC"
9865,"Fertilization effects on species density and primary productivity in herbaceous plant communities","Oikos",2000,"KBS, KNZ"
776,"Fatty acids and stable isotopes as indicators of early-life feeding and maternal resource dependency in the bull shark Carcharhinus leucas","Marine Ecology Progress Series",2012,"FCE"
777,"Fatty acids and stable isotopes as indicators of early-life feeding and maternal resource dependency in the bull shark Carcharhinus leucas",NA,2012,"essential fatty acid deficiency, fatty acids, FCE, food webs, maternal investment, sharks, stable isotopes"
16514,"Factors influencing soil moisture and plant community distribution on Niwot Ridge, Front Range, Colorado, U.S.A.",NA,1986,"angiosperms, community, distribution, ecology, evapotranspiration, mountain research station - affiliation, Niwot Ridge, NWT, NWTLTER, precipitation, snow, soil"
16513,"Factors influencing soil moisture and plant community distribution on Niwot Ridge, Front Range, Colorado, U.S.A","Arctic and Alpine Research",1986,"NWT"
7562,"Factors affecting ammonium uptake in streams - an inter-biome perspective.","Freshwater Biology",2003,"AND, CWT, KBS, KNZ, LUQ"
7559,"Factors affecting ammonium uptake in streams - an inter-biome perspective",NA,2003,"AND, KNZ, water chemistry"
7560,"Factors affecting ammonium uptake in streams - an inter-biome perspective",NA,2003,"KBS, KNZ, LTER Publication"
7561,"Factors affecting ammonium uptake in streams - an inter-biome perspective",NA,2003,"KNZ"
9127,"Experimental support for a resource-based mechanistic model of invasibility","Ecology Letters",2001,"CCE, CDR"
9128,"Experimental support for a resource-based mechanistic model of invasibility",NA,2001,"CC"
10558,"Exchangeable ions, pH, and cation exchange capacity",NA,1999,"AND, soil chemistry"
10559,"Exchangeable ions, pH, and cation exchange capacity",NA,1999,"KBS"
17576,"Exceptions to the AET model: deserts and clearcut forest.","Ecology",1981,"CWT, JRN"
17577,"Exceptions to the AET model: deserts and clear-cut forest",NA,1981,"evapotranspiration, JRN, model"
9849,"Evolution of a multisite network information system: The LTER information management paradigm","Bioscience",2000,"AND, NTL, PAL, VCR"
9851,"Evolution of a multisite network information system: The LTER information management paradigm",NA,2000,"human-genome-project; term ecological research; environmental- research; cooperative work; challenges; program; infrastructure; framework; internet; sciences, VCR"
9850,"Evolution of a multisite network information system: the LTER information management paradigm",NA,2000,"PAL"
9853,"Evolution of a multisite network information system: the LTER information management paradigm",NA,2000,"AND, information systems"
9852,"Evolution of a Multisite Network Information System:  The LTER Information Management Paradigm",NA,2000,"BNZ"
7545,"Evidence for the removal of CFC-11, CFC-12, and CFC-113 at the ground water-surface water interface in the Everglades","Journal of Hydrology",2003,"FCE"
7546,"Evidence for the removal of CFC-11, CFC-12, and CFC-113 at the ground water-surface water interface in the Everglades",NA,2003,"FCE"
5944,"Evidence for a general species-time-area relationship",NA,2005,"SBC"
5945,"Evidence for a general species-time-area relationship",NA,2005,"KNZ, SBC, SGS"
5946,"Evidence for a general species-time-area relationship",NA,2005,"KNZ, SBC"
5947,"Evidence for a general species-time-area relationship","Ecology",2005,"NTL, SGS"
5942,"Evidence and implications of recent climate change in northern Alaska and other arctic regions.","Climatic Change",2005,"ARC, BNZ"
5943,"Evidence and implications of recent climate change in northern Alaska and other arctic regions",NA,2005,"BNZ"
5006,"Evaluation of MODIS NPP and GPP products across multiple biomes","Remote Sensing of Environment",2006,"KNZ"
5007,"Evaluation of MODIS NPP and GPP products across multiple biomes",NA,2006,"SEV"
4187,"Estimating aboveground net primary production in grassland and herbaceous dominated ecosystems",NA,2007,"KNZ"
4188,"Estimating aboveground net primary production in grassland and herbaceous dominated ecosystems",NA,2007,"aboveground npp, JRN, technique"
3281,"Epistemological pluralism: Reorganizing interdisciplinary research",NA,2008,"CAP"
3280,"Epistemological pluralism: reorganizing interdisciplinary research","Ecology and Society",2008,"BNZ"
15916,"Environmental Processes and Vegetation Patterns in Boreal Forests",NA,1988,"VCR"
15917,"Environmental processes and vegetation patterns in boreal forests",NA,1988,"BNZ"
383,"Environmental Controls of Foliar Respiration in Arctic Tundra Plants",NA,2013,"ARC"
384,"Environmental Controls of Foliar Respiration in Arctic Tundra Plants",NA,2013,"ARC"
4170,"Environmental and plant community determinants of species loss following nitrogen enrichment","Ecology Letters",2007,"CDR, community, ecology, enrichment, fertilization, GCE, nitrogen, nutrients, plant, species loss"
4171,"Environmental and plant community determinants of species loss following nitrogen enrichment",NA,2007,"ARC, CDR, NWT, SEV"
4172,"Environmental and plant community determinants of species loss following nitrogen enrichment",NA,2007,"ARC, SEV"
4173,"Environmental and plant community determinants of species loss following nitrogen enrichment",NA,2007,"SEV"
4174,"Environmental and plant community determinants of species loss following nitrogen enrichment",NA,2007,"ARC, NWT, NWTLTER, SEV"
1199,"Entisols",NA,2011,"JRN, soil classification"
15187,"Entisols",NA,1990,"entisols, JRN, soil"
3270,"Enabling long-term oceanographic research: Changing data practices, information management strategies and informatics","Deep-Sea Research II:  Special Series Palmer Long-Term Ecological Research",2008,"CCE"
3271,"Enabling long-term oceanographic research: Changing data practices, information management strategies and informatics","Deep Sea Research Part II",2008,"PAL"
5923,"Elevated CO2 and defoliation effects on a shortgrass steppe: Forage quality versus quantity for ruminants","Agriculture, Ecosystems and Environment",2005,"SGS"
5924,"Elevated CO2 and defoliation effects on a shortgrass steppe: forage quality versus quantity for ruminants",NA,2005,"SGS"
15914,"Elemental dynamics in streams.","Journal of the North American Benthological Society",1988,"CWT"
15913,"Elemental dynamics in streams","Journal of the North American Benthological Society",1988,"ARC"
15911,"Effects of whole-tree and stem-only clearcutting on postharvest hydrologic losses, nutrient capital, and regrowth.",NA,1988,"CWT"
15910,"Effects of whole-tree and stem-only clearcutting on postharvest hydrologic losses, nutrient capital, and regrowth","Forest Science",1988,"CWT, HBR"
1193,"Effects of Watershed History on Dissolved Organic Matter Characteristics in Headwater Streams","Ecosystems",2011,"Chromophoric Dissolved Organic Matter (cdom), coweeta hydrologic laboratory, dissolved organic carbon, FCE, headwater streams, parallel factor analysis, watershed disturbance"
1194,"Effects of Watershed History on Dissolved Organic Matter Characteristics in Headwater Streams",NA,2011,"Chromophoric Dissolved Organic Matter (cdom), coweeta hydrologic laboratory, dissolved organic carbon, FCE, headwater streams, parallel factor analysis, watershed disturbance"
13885,"Effects of variable moisture availability on seed germination in three populations of Larrea tridentata","The American Midland Naturalist",1993,"germination, JRN, seed, SEV"
13886,"Effects of variable moisture availability on seed germination in three populations of Larrea tridentata",NA,1993,"SEV"
1814,"Effects of upwelling on short term variability in microbial processes in estuarine sediments","Aquatic Microbial Ecology",2010,"ammonia, ammonia oxidation, aoa, aob, crenarchaea, elk horn slough, GCE, hypoxia, irradiance, nitrification, upwelling"
1815,"Effects of upwelling on short term variability in microbial processes in estuarine sediments",NA,2010,"Ammonia-oxidizing bacteria, benthic flux, estuaries, GCE, microbes, microbial ecology, nitrification, nitrogen, sediments, upwelling"
10532,"Effects of repeated drought on soil microarthropod communities in the northern Chihuahuan Desert","Biology and Fertility of Soils",1999,"JRN"
10533,"Effects of repeated drought on soil microarthropod communities in the northern Chihuahuan Desert","Biology and Fertility of Soils",1999,"JRN, microarthropod, soil"
7516,"Effects of nitrogen availability on competition between Bromus tectorum and Bouteloua gracilis","Plant Ecology",2003,"SGS"
7517,"Effects of nitrogen availability on competition between Bromus tectorum and Bouteloua gracilis","Plant Ecology",2003,"SGS"
11865,"Effects of land use, climate variation and N deposition on N cycling and C storage in northern hardwood forests","Global Biogeochemical Cycles",1997,"HFR, LTER2"
11866,"Effects of land use, climate variation and N deposition on N cycling and C storage in northern hardwood forests",NA,1997,"HBR"
14329,"Effects of global climatic change on forests in Northwestern North America",NA,1992,"AND, disturbance"
14753,"Effects of global climatic change on forests in northwestern North America","The Northwest Environmental Journal",1991,"AND, disturbance"
375,"Effects of feeding and light intensity on the response of the coral Porites rus to ocean acidification.","Marine Biology",2013,"calcification, coral, disturbance, feeding, light intensity, MCR, ocean acidification, population, Porite rus"
376,"Effects of feeding and light intensity on the response of the coral Porites rus to ocean acidification.",NA,2013,"calcification, coral, disturbance, feeding, light intensity, MCR, ocean acidification, population, Porite rus"
373,"Effects of exposure duration on the response of Pocillopora damicornis larvae to elevated temperature and high pCO2.","Journal of Experimental Marine Biology and Ecology",2013,"disturbance, larvae, MCR, PCO2, population, respiration, scleractinia, survival, temperature"
374,"Effects of exposure duration on the response of Pocillopora damicornis larvae to elevated temperature and high pCO2.",NA,2013,"disturbance, larvae, MCR, PCO2, population, respiration, scleractinia, survival, temperature"
15541,"Effects of available P and N:P ratios on non-symbiotic dinitrogen fixation in tallgrass prairie soils","Oecologia",1989,"SGS"
15542,"Effects of available P and N:P ratios on non-symbiotic dinitrogen fixation in tallgrass prairie soils",NA,1989,"burning;fire;tallgrass prairie, KNZ"
9058,"Ecosystems and their goods and services",NA,2001,"BNZ"
9059,"Ecosystems and their goods and services",NA,2001,"NTL"
1797,"Ecosystem stewardship: Sustainability strategies for a rapidly changing planet",NA,2010,"BNZ"
1796,"Ecosystem stewardship: sustainability strategies for a rapidly changing planet","Trends in Ecology and Evolution",2010,"AND, BNZ, NTL"
2471,"Ecosystem stewardship: sustainability strategies for a rapidly changing planet",NA,2009,"AND"
1166,"Ecosystem response to nutrient enrichment across an urban airshed in the Sonoran Desert","Ecological Applications",2011,"SEV"
1167,"Ecosystem response to nutrient enrichment across an urban airshed in the Sonoran Desert",NA,2011,"CAP"
741,"Ecosystem Element Cycling",NA,2012,"BNZ"
8319,"Ecosystem Element Cycling",NA,2002,"BNZ"
11180,"Ecosystem consequences of changing biodiversity.","BioScience",1998,"BNZ, SGS"
11181,"Ecosystem consequences of changing biodiversity.","BioScience",1998,"CDR"
11182,"Ecosystem consequences of changing biodiversity",NA,1998,"BNZ"
7476,"Ecological variability in space and time: Insights gained from the US LTER program",NA,2003,"SGS"
7474,"Ecological variability in space and time: insights gained from the US LTER program","BioScience",2003,"AND, ARC, NTL, SGS"
7475,"Ecological variability in space and time: insights gained from the US LTER program",NA,2003,"AND, decomposition, SGS"
364,"Ecological Science and Transformation to the Sustainable City","Cities",2013,"city, ecology, FCE, resilience, sustainability, urban"
365,"Ecological science and transformation to the sustainable city",NA,2013,"BES, City; ecology; urban; sustainability; resilience"
9049,"Ecological Forecasts: An Emerging Imperative.",NA,2001,"CWT, KNZ"
9048,"Ecological Forecasts: An emerging imperative","Science",2001,"CWT, KNZ, LUQ, NTL"
